N°        Compile         Mode  Dimension  Test_Mode  Samples    N Procs    Scaling    Time(s)        
2950       MPIBLOCKOPT     4     256        1          25         0          64         0.003805160522 
2951       MPIBLOCKOPT     4     256        1          25         0          64         0.003571748734 
2977       MPIBLOCKOPT     4     512        1          25         0          4          0.005511045456 
2978       MPIBLOCKOPT     4     512        1          25         0          4          0.003327369690 
2979       MPIBLOCKOPT     4     512        1          25         0          4          0.004219770432 
2980       MPIBLOCKOPT     4     512        1          25         0          4          0.003610134125 
2981       MPIBLOCKOPT     4     512        1          25         0          4          0.003622293472 
2982       MPIBLOCKOPT     4     512        1          25         0          4          0.003228664398 
2983       MPIBLOCKOPT     4     512        1          25         0          4          0.003196716309 
2984       MPIBLOCKOPT     4     512        1          25         0          4          0.003346204758 
2985       MPIBLOCKOPT     4     512        1          25         0          4          0.003232955933 
2986       MPIBLOCKOPT     4     512        1          25         0          4          0.003826618195 
2987       MPIBLOCKOPT     4     512        1          25         0          4          0.003132820129 
2988       MPIBLOCKOPT     4     512        1          25         0          4          0.003436326981 
2989       MPIBLOCKOPT     4     512        1          25         0          4          0.002708196640 
2990       MPIBLOCKOPT     4     512        1          25         0          4          0.002628087997 
2991       MPIBLOCKOPT     4     512        1          25         0          4          0.003581047058 
2992       MPIBLOCKOPT     4     512        1          25         0          4          0.003071546555 
2993       MPIBLOCKOPT     4     512        1          25         0          4          0.003443479538 
2994       MPIBLOCKOPT     4     512        1          25         0          4          0.003694534302 
